,id_str,score,text,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
12,928074747316928513,-0.2916666666666667,"Ed Gillespie worked hard but did not embrace me or what I stand for. Don’t forget, Republicans won 4 out of 4 House… https://t.co/HODixMtPNw",0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.0,0.034482758620689655,0.06896551724137931
13,922828476872318976,-0.2916666666666667,"Sen. Corker is the incompetent head of the Foreign Relations Committee, &amp; look how poorly the U.S. has done. He doesn't have a clue as.....",0.03125,0.03125,0.0,0.0,0.0,0.09375,0.0,0.03125,0.0,0.03125
14,923147501418446849,-0.2875,"""Clinton campaign &amp; DNC paid for research that led to the anti-Trump Fake News Dossier. The victim here is the President."" @FoxNews",0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464
15,925333956110757888,-0.275,"The Fake News is working overtime. As Paul Manaforts lawyer said, there was ""no collusion"" and events mentioned took place long before he...",0.07142857142857142,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.0,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.0,0.0
16,928279728125108225,-0.25,NoKo has interpreted America's past restraint as weakness. This would be a fatal miscalculation. Do not underestima… https://t.co/3ZqTpo7GrT,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0,0.0
17,925005659569041409,-0.25,"Sorry, but this is years ago, before Paul Manafort was part of the Trump campaign. But why aren't Crooked Hillary &amp; the Dems the focus?????",0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0
18,928769154345324544,-0.25,"I don’t blame China, I blame the incompetence of past Admins for allowing China to take advantage of the U.S. on tr… https://t.co/zql9WFEZlF",0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.1,0.06666666666666667,0.0,0.0,0.03333333333333333
19,928098389966942208,-0.25,Anyone who doubts the strength or determination of the U.S. should look to our past....and you will doubt it no lon… https://t.co/n1Dc7xNmcg,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.0,0.10714285714285714
20,922072236592435200,-0.209375,"It is finally sinking through. 46% OF PEOPLE BELIEVE MAJOR NATIONAL NEWS ORGS FABRICATE STORIES ABOUT ME. FAKE NEWS, even worse! Lost cred.",0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.13793103448275862,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.034482758620689655
21,923976737788227584,-0.2,We are inspired by the stories of everyday heroes who pull their communities from the depths of despair through lea… https://t.co/QsxRShJWmQ,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456
22,927673257230327808,-0.2,....Some of those they are harshly treating have been “milking” their country for years!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,921829947093733376,-0.2,"Keep hearing about ""tiny"" amount of money spent on Facebook ads. What about the billions of dollars of Fake News on CNN, ABC, NBC &amp; CBS?",0.03125,0.03125,0.0,0.03125,0.03125,0.09375,0.03125,0.0,0.03125,0.03125
24,924251519121346560,-0.2,Just read the nice remarks by President Jimmy Carter about me and how badly I am treated by the press (Fake News). Thank you Mr. President!,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.0,0.06451612903225806
25,927847471321141249,-0.18958333333333333,"....is making. Working very hard on TAX CUTS for the middle class, companies and jobs!",0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0
26,926460439000698880,-0.1555555555555556,"Just took off for ceremony @ Pearl Harbor. Will then be heading to Japan, SKorea, China, Vietnam &amp; the Philippines. Will never let you down!",0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903
27,922799981874089985,-0.15,"...Corker dropped out of the race in Tennesse when I refused to endorse him, and now is only negative on anything Trump. Look at his record!",0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.03333333333333333,0.0
28,925447637708496897,-0.1351851851851852,"U.S. COAL PRODUCTION
Up📈7.8% past year. 
Down📉31.5% last 10 years. 
#EndingWarOnCoal https://t.co/xr20OBb2DV",0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0
29,924022268929433600,-0.125,"People are anxiously awaiting my decision as to who the next head of the Fed will be....
🎥https://t.co/PEj1KNYcAO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,925686558304464897,-0.11388888888888893,"We are fighting hard for Merit Based immigration, no more Democrat Lottery Systems. We must get MUCH tougher (and smarter).  @foxandfriends",0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.038461538461538464
31,925363340553211909,-0.1,"The biggest story yesterday, the one that has the Dems in a dither, is Podesta running from his firm. What he know about Crooked Dems is....",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,925373392827666432,-0.1,“Statement by President Trump on the Apprehension of Mustafa al-Imam for His Alleged Role in Benghazi Attacks” https://t.co/2U7WJmfGlM,0.0,0.0,0.0,0.05,0.0,0.05,0.1,0.0,0.05,0.1
33,922603042796654592,-0.1,We will never forget the 241 American service members killed by Hizballah in Beirut. They died in service to our na… https://t.co/xd2GAvU0YP,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0
34,926054936718307328,-0.1,...There is also something appropriate about keeping him in the home of the horrible crime he committed. Should move fast. DEATH PENALTY!,0.15384615384615385,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.0,0.15384615384615385,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464
35,926401530013642765,-0.07777777777777779,My Twitter account was taken down for 11 minutes by a rogue employee. I guess the word must finally be getting out-and having an impact.,0.0,0.037037037037037035,0.07407407407407407,0.0,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.0,0.07407407407407407,0.1111111111111111
36,924382514613030912,-0.06666666666666668,"After strict consultation with General Kelly, the CIA and other Agencies, I will be releasing ALL #JFKFiles other than the names and...",0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04
37,921726400922619904,-0.05999999999999999,Stock Market hits another all time high on Friday. 5.3 trillion dollars up since Election. Fake News doesn't spent much time on this!,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0
38,926421589159182339,-0.05,"...Based on that, the Military has hit ISIS ""much harder"" over the last two days. They will pay a big price for every attack on us!",0.0625,0.03125,0.0,0.0625,0.03125,0.0625,0.03125,0.0,0.0,0.03125
39,924414387343028224,-0.05,"JFK Files are released, long ahead of schedule!",0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
40,926406490763784194,-0.042857142857142864,"....People are angry.  At some point the Justice Department, and the FBI, must do what is right and proper. The American public deserves it!",0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.1,0.0,0.0,0.03333333333333333
41,925335577217683456,-0.03333333333333333,"....came to the campaign. Few people knew the young, low level volunteer named George, who has already proven to be a liar. Check the DEMS!",0.0,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.0967741935483871,0.0,0.03225806451612903,0.0967741935483871
42,926247543801044993,-0.033333333333333326,Donna Brazile just stated the DNC RIGGED the system to illegally steal the Primary from Bernie Sanders. Bought and paid for by Crooked H....,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464
43,925931294705545216,-0.03333333333333325,"NYC terrorist was happy as he asked to hang ISIS flag in his hospital room. He killed 8 people, badly injured 12. SHOULD GET DEATH PENALTY!",0.1,0.06666666666666667,0.06666666666666667,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.2,0.06666666666666667,0.06666666666666667
44,926481563214376961,-0.024999999999999998,"The rigged Dem Primary, one of the biggest political stories in years, got ZERO coverage on Fake News Network TV last night. Disgraceful!",0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,0.07407407407407407,0.037037037037037035,0.0,0.0,0.0
45,927852358209622016,-0.010000000000000002,".@EdWGillespie will totally turn around the high crime and poor economic performance of VA. MS-13 and crime will be gone. Vote today, ASAP!",0.1,0.03333333333333333,0.0,0.0,0.03333333333333333,0.1,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
46,926789876556500992,-0.009595959595959616,"Unemployment is down to 4.1%, lowest in 17 years. 1.5 million new jobs created since I took office. Highest stock Market ever, up $5.4 trill",0.0,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0
47,923149037523566592,0.0,"The reason Flake and Corker dropped out of the Senate race is very simple, they had zero chance of being elected. Now act so hurt &amp; wounded!",0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
48,928016742575738882,0.0,Thank you to all Americans who participated in Nat'l Rx Drug Take Back Day. A record amount of drugs collected &amp; disposed. We can do this!,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655
49,927715648477724672,0.0,"RT @AbeShinzo: トランプ大統領による、初の、歴史的な日本訪問は、間違いなく、日米同盟の揺るぎない絆を世界に示すことができました。

本当にありがとう、ドナルド。そして、アジア歴訪の大成功をお祈りしています。

@realDonaldTrump https://t.…",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,921723302481145857,0.0,RT @IamVicky4Trump: TUNE IN: Maria Bartiromo Has an Exclusive Interview With President Trump https://t.co/H5VuJwy78o,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0625
51,922430688703451136,0.0,"Two dozen NFL players continue to kneel during the National Anthem, showing total disrespect to our Flag &amp; Country.  No leadership in NFL!",0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.038461538461538464
52,922830229525225477,0.0,...the entire World WAS laughing and taking advantage of us. People like liddle' Bob Corker have set the U.S. way back. Now we move forward!,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.09090909090909091,0.0,0.0,0.0
53,928097817037627393,0.0,"The North Korean regime has pursued its nuclear &amp; ballistic missile programs in defiance of every assurance, agreem… https://t.co/J7WklThu2q",0.047619047619047616,0.0,0.047619047619047616,0.09523809523809523,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.047619047619047616
54,928325667556548608,0.0,Congratulations to all of the ”DEPLORABLES” and the millions of people who gave us a MASSIVE (304-227) Electoral Co… https://t.co/cKVtPvEHOB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,928622838487007260,0.0,In the coming months and years ahead I look forward to building an even STRONGER relationship between the United St… https://t.co/kHCeQSQDtk,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.045454545454545456
56,921889525881819136,0.0,"...9 months than this Administration. Over 50 Legislation approvals, massive regulation cuts, energy freedom, pipelines, border security....",0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664
57,921780758372642816,0.0,“Trump hails liberation of Raqqa as critical breakthrough in anti-ISIS campaign” https://t.co/2eoYXJB7h0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0
58,921724821939130369,0.0,People get what is going on! https://t.co/Pdg7VqQv6M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,925684982307348480,0.0,"The terrorist came into our country through what is called the ""Diversity Visa Lottery Program,"" a Chuck Schumer beauty. I want merit based.",0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571
60,928861178113040385,0.0,"Just landed in Da Nang, Vietnam to deliver a speech at #APEC2017",0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0
61,928097146993369088,0.0,"The U.S., under my administration, is completely rebuilding its military, and they're spending hundreds of billions… https://t.co/2sIwl0TH9x",0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0
62,923272793457913857,0.0,Melania and I look forward to being with President Xi &amp; Madame Peng Liyuan in China in two weeks for what will hope… https://t.co/TYNkL929s6,0.0,0.04,0.0,0.0,0.04,0.0,0.12,0.0,0.04,0.08
63,923566287263068161,0.0,Big news - Budget just passed!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
64,923312613584289792,0.0,"Texas @GovAbbott &amp; Lt. Gov. @DanPatrick,

Thank you for todays briefing on hurricane recovery efforts here in TX. K… https://t.co/5lGb2FKLJ2",0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.0,0.0,0.0
65,925490503218589696,0.0,"We must not allow ISIS to return, or enter, our country after defeating them in the Middle East and elsewhere. Enough!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,925688931823300609,0.0,"""Senator Chuck Schumer helping to import Europes problems"" said Col.Tony Shaffer. We will stop this craziness!  @foxandfriends",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,925405818446663685,0.0,RT @IvankaTrump: We're working to make tax cuts &amp; the expanded Child Tax Credit a reality for American families. The time is now! #TaxRefor…,0.0,0.07142857142857142,0.0,0.0,0.03571428571428571,0.07142857142857142,0.10714285714285714,0.07142857142857142,0.0,0.03571428571428571
68,925716689064427520,0.0,#NYCStrong #USA🇺🇸 https://t.co/6K3Xw5P87d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,925388990177562625,0.0,Thank you @LuisRiveraMarin! https://t.co/BK7sDv9phU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,925336826717593600,0.0,I hope people will start to focus on our Massive Tax Cuts for Business (jobs) and the Middle Class (in addition to Democrat corruption)!,0.0,0.06896551724137931,0.034482758620689655,0.0,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655
71,925006418989715456,0.0,"....Also, there is NO COLLUSION!",0.125,0.0,0.125,0.125,0.0,0.125,0.0,0.125,0.0,0.0
72,925740081805217792,0.0,....for the Middle Class. The House and Senate should consider ASAP as the process of final approval moves along. Push Biggest Tax Cuts EVER,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035
73,925818295462322184,0.0,Just spoke with @NYGovCuomo and @NYCMayor de Blasio to let them know that the federal government...,0.0,0.0,0.0,0.058823529411764705,0.0,0.11764705882352941,0.0,0.0,0.0,0.0
74,925818338172915712,0.0,@NYGovCuomo @NYCMayor ...fully supports any and all of their efforts with respect to the West Side attack. #NYCStrong,0.05,0.05,0.0,0.05,0.05,0.05,0.1,0.0,0.0,0.1
75,924382919845666816,0.0,...in order to put any and all conspiracy theories to rest.,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0
76,924284026394959872,0.0,Today is National Prescription Drug Take Back Day. Everyone can help fight the #OpioidEpidemic by participating!… https://t.co/xOrimTGON5,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0
77,927523335956848640,0.0,#USA🇺🇸 #Japan🇯🇵 https://t.co/EvxFqAVnFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,924064610038272000,0.0,#JFKFiles https://t.co/AnPBSJFh3J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,926139726129704960,0.0,"Congratulations to the Houston @Astros, 2017 #WorldSeries Champions⚾️#HoustonStrong #EarnHistory https://t.co/BP7OEzdhFi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,924096747122634752,0.0,"“WHAT HAPPENED”

“How Team Hillary played the press for fools on Russia”
➡️https://t.co/GqpIidk017

NOW WE KNOW! https://t.co/SgWL1HZmkI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664
81,923920535607828481,0.0,Thank you @FLGovScott. https://t.co/rgdU9plvFK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,927265906086031363,0.0,"May God be w/ the people of Sutherland Springs, Texas. The FBI &amp; law enforcement are on the scene. I am monitoring the situation from Japan.",0.0,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.0,0.06451612903225806
83,923360048771936256,0.0,RT @IvankaTrump: Working families need #TaxReform &amp; the time is now. This Administration is committed to ensuring all Americans can thrive…,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.041666666666666664
84,927007332743172098,0.0,"Just gave a speech to the great men and women at Yokota Air Base in Tokyo, Japan. Leaving to see Prime Minister Abe. https://t.co/6LRAgojvDB",0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.037037037037037035
85,923545771416449024,0.0,RT @PChowka: Fox News With Hannity's Help Regains Its Ratings Dominance By Peter Barry Chowka at The Hagmann report https://t.co/ICDMCZregu…,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,926492915626663939,0.0,The decision on Sergeant Bergdahl is a complete and total disgrace to our Country and to our Military.,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0
87,923546629935894530,0.0,RT @seanhannity: BOOM!!  Tick Tock https://t.co/8E2Lvj3TTa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,926185468911382529,0.0,"Broadcom's move to America=$20 BILLION of annual rev into U.S.A., $3+ BILLION/yr. in research/engineering &amp; $6 BILL… https://t.co/0PUrl6k86K",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,926484660946862085,0.0,"JOBS, JOBS, JOBS! https://t.co/twUNktGbnb",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,928926863375794176,0.0,Today I am here to offer a renewed partnership with America -- to work together to strengthen the bonds of friendsh… https://t.co/2IdSIlE3Ek,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.125,0.0,0.0,0.041666666666666664
91,923557515828310020,0.0,Do not underestimate the UNITY within the Republican Party!,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1
92,928931835664465921,0.0,The United States is prepared to work with each of the leaders in this room today to achieve mutually beneficial co… https://t.co/6hY41gFM5i,0.0,0.043478260869565216,0.0,0.0,0.043478260869565216,0.0,0.17391304347826086,0.0,0.0,0.13043478260869565
93,923869147091451904,0.0,"Congratulations to @SpeakerRyan, @GOPLeader, @SteveScalise and to the Republican Party on Budget passage yesterday. Now for biggest Tax Cuts",0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.0,0.045454545454545456
94,926403023861141504,0.0,Everybody is asking why the Justice Department (and FBI) isn't looking into all of the dishonesty going on with Crooked Hillary &amp; the Dems..,0.0,0.0,0.037037037037037035,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.037037037037037035
95,927851387857367040,0.012500000000000013,"Ralph Northam will allow crime to be rampant in Virginia. He’s weak on crime, weak on our GREAT VETS, Anti-Second Amendment....",0.07407407407407407,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0
96,928770248370728960,0.016666666666666673,My meetings with President Xi Jinping were very productive on both trade and the subject of North Korea. He is a hi… https://t.co/WqDuLr1nyF,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.0,0.0,0.08
97,925833462426292226,0.01666666666666668,"Thank you to the GREAT NYPD, First Responders and all govt officials for having handled the terrible West Side atta… https://t.co/wcjWahjCHF",0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0
98,926415703476928512,0.027272727272727268,The real story on Collusion is in Donna B's new book. Crooked Hillary bought the DNC &amp; then stole the Democratic Primary from Crazy Bernie!,0.07407407407407407,0.0,0.037037037037037035,0.07407407407407407,0.0,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.0,0.037037037037037035
99,926419647708258304,0.03333333333333336,"ISIS just claimed the Degenerate Animal who killed, and so badly wounded, the wonderful people on the West Side, was ""their soldier."" .....",0.034482758620689655,0.0,0.0,0.0,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.034482758620689655
100,925739132579729420,0.037500000000000006,Wouldn't it be great to Repeal the very unfair and unpopular Individual Mandate in ObamaCare and use those savings for further Tax Cuts.....,0.041666666666666664,0.0,0.08333333333333333,0.0,0.0,0.125,0.041666666666666664,0.125,0.0,0.0
101,928936220360503296,0.06666666666666668,The United States has been reminded time and again in recent years that economic security is not merely RELATED to… https://t.co/62WsIAen7F,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.09090909090909091
102,921891186352287744,0.08333333333333331,"...2nd Amendment, Strong Military, ISIS, historic VA improvement, Supreme Court Justice, Record Stock Market, lowest unemployment in 17 yrs!",0.037037037037037035,0.037037037037037035,0.0,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.0,0.07407407407407407
103,924649059520073730,0.09523809523809523,"All of this ""Russia"" talk right when the Republicans are making their big push for historic Tax Cuts &amp; Reform. Is this coincidental? NOT!",0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.0,0.0
104,925534445393928199,0.09722222222222222,"I have just ordered Homeland Security to step up our already Extreme Vetting Program. Being politically correct is fine, but not for this!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,921871707564101632,0.1,"Just out, but lightly reported: ""Fewest jobless claims since 1973 show firm U.S. Job Market"" Lowest since March 1973. @bpolitics",0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.0,0.03571428571428571
106,924641278947622913,0.1,"...are now fighting back like never before. There is so much GUILT by Democrats/Clinton, and now the facts are pouring out. DO SOMETHING!",0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333
107,923244308848881665,0.1,Just interviewed by @LouDobbs. Will be aired tonight at 7pmE on @FoxBusiness. #Dobbs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,923905540291522560,0.1,"It is now commonly agreed, after many months of COSTLY looking, that there was NO collusion between Russia and Trump. Was collusion with HC!",0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571
109,925910265060831232,0.10833333333333334,The United States will be immediately implementing much tougher Extreme Vetting Procedures. The safety of our citizens comes first!,0.0,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.09523809523809523,0.0,0.0,0.047619047619047616
110,927075137131896832,0.11666666666666665,It was a true honor to be at Yokota Air Base with our GREAT @USForcesJapan! https://t.co/KEXnIkkQks,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.11764705882352941,0.0,0.0,0.17647058823529413
111,928064591665467393,0.13125,"Getting ready to make a major speech to the National Assembly here in South Korea, then will be headed to China whe… https://t.co/mEfWXmpzRw",0.0,0.04,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.04
112,926249604936556545,0.13125,....This is real collusion and dishonesty. Major violation of Campaign Finance Laws and Money Laundering - where is our Justice Department?,0.125,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.125,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.125
